-0.129,0.415,0.677
-0.123,0.404,0.676
-0.114,0.403,0.688
-0.128,0.396,0.711
-0.146,0.352,0.793
-0.156,0.347,0.812
-0.17,0.343,0.815
-0.184,0.361,0.821
-0.163,0.359,0.814
-0.155,0.354,0.778
-0.216,0.421,0.807
-0.233,0.483,0.841
-0.177,0.507,0.856
-0.245,0.457,0.859
-0.221,0.363,0.898
-0.244,0.313,0.911
-0.258,0.346,0.896
-0.268,0.39,0.87
-0.277,0.42,0.898
-0.288,0.435,0.889
-0.291,0.457,0.817
-0.328,0.458,0.732
-0.281,0.406,0.743
-0.354,0.416,0.743
-0.367,0.497,0.77
-0.254,0.479,0.76
-0.396,0.465,0.645
-0.414,0.49,0.601
-0.451,0.602,0.574
-0.336,0.6,0.59
-0.302,0.542,0.543
-0.525,0.636,0.453
-0.482,0.736,0.505
-0.379,0.66,0.521
-0.227,0.717,0.378
-0.65,0.572,0.262
-0.738,0.854,0.278
-0.784,1.106,0.485
-0.664,0.972,0.501
-0.855,0.798,0.536
-0.948,0.901,0.51
-0.813,1.024,0.506
-0.877,1.068,0.425
-0.906,0.982,0.405
-0.933,0.959,0.425
-0.942,1.093,0.36
-0.856,1.109,0.362
-0.903,1.043,0.335
-0.88,1.055,0.314
-0.806,1.053,0.298
-0.804,1.036,0.35
-0.572,0.995,0.349
-0.587,0.87,0.195
-0.56,0.749,0.051
-0.391,0.562,0.016
-0.285,0.567,0.004
-0.12,0.434,0.021
-0.02,0.586,0.087
0.08,0.704,0.099
0.156,0.718,0.171
0.152,0.573,0.242
0.204,0.363,0.204
0.284,0.247,0.183
0.274,0.068,0.108
0.208,0.217,0.02
0.151,0.49,-0.014
0.072,0.553,-0.035
-0.101,0.658,-0.01
-0.174,0.822,0.076
-0.272,0.788,0.16
-0.523,0.662,0.227
-0.666,0.778,0.321
-0.744,0.879,0.345
-0.922,0.896,0.377
-0.905,1.1,0.32
-0.98,1.065,0.301
-0.775,0.97,0.235
-0.836,0.819,0.162
-0.981,0.882,0.146
-0.973,0.774,0.196
-0.934,0.754,0.189
-1.015,0.745,0.133
-0.927,0.799,0.062
-0.941,0.803,0.039
-0.902,0.711,0.035
-0.979,0.701,0.025
-1.019,0.685,0.029
-0.96,0.631,0.022
-1.074,0.724,0.105
-0.935,0.523,0.069
-0.917,0.435,0.06
-0.937,0.425,0.067
-0.928,0.419,0.067
-0.946,0.394,0.067
-0.963,0.349,0.109
-0.997,0.319,0.12
-0.981,0.319,0.075
-1.14,0.469,-0.034
-1.111,0.651,-0.084
-1.16,0.83,-0.103
-1.261,1.039,-0.177
-1.406,1.268,-0.266
-1.485,1.358,-0.349
-1.611,0.943,-0.195
-1.569,0.642,-0.16
-1.292,0.476,0.052
-1.328,0.469,-0.074
-1.088,0.487,-0.104
-0.764,0.578,-0.139
-0.674,0.503,-0.246
-0.49,0.605,-0.256
-0.312,0.723,-0.235
-0.297,0.717,-0.216
-0.177,0.767,-0.145
-0.171,0.763,-0.06
0.078,0.688,0.066
-0.03,0.686,0.173
0.131,0.47,0.257
0.176,0.415,0.326
0.245,0.411,0.215
0.27,0.383,0.128
0.336,0.22,0.034
0.258,0.115,-0.013
0.141,0.105,-0.054
0.024,0.168,-0.03
-0.253,0.183,0.044
-0.567,0.464,0.094
-0.683,0.722,0.14
-0.727,0.768,0.207
-0.667,0.745,0.172
-1.085,0.808,0.095
-1.487,0.787,0.114
-1.214,0.843,0.129
-0.891,0.901,0.147
-1.256,0.68,0.078
-1.788,0.83,0.03
-1.322,0.91,-0.043
-2,1.473,0.717
-0.792,0.365,0.039
-1.354,0.378,0.183
-1.225,0.453,-0.017
-1.195,0.438,-0.013
-0.979,0.421,-0.029
-1.019,0.364,-0.009
-1.078,0.25,-0.077
-1.036,0.188,-0.074
-1.049,0.165,-0.046
-0.866,0.441,0
-1.007,0.206,0.048
-0.881,0.187,-0.08
-1.133,0.217,0.026
-1.085,0.222,0.023
-1.006,0.279,-0.03
-1.021,0.262,-0.045
-1.078,0.255,-0.069
-1.058,0.266,-0.086
-1.152,0.389,-0.1
-1.229,0.526,-0.233
-1.331,0.729,-0.276
-1.443,0.908,-0.238
-1.513,1.137,-0.202
-1.632,1.106,0.02
-1.896,1.031,0.263
-1.694,0.754,0.125
-1.754,0.565,-0.138
-1.614,0.55,-0.279
-1.254,0.418,-0.261
-1.062,0.301,-0.256
-0.847,0.379,-0.33
-0.555,0.361,-0.195
-0.363,0.296,-0.013
-0.169,0.245,0.178
-0.036,0.232,0.274
0.021,0.305,0.265
0.093,0.339,0.275
0.169,0.342,0.233
0.202,0.296,0.145
0.199,0.26,0.013
0.13,0.424,-0.02
0.066,0.637,-0.058
0.061,0.662,-0.035
-0.033,0.524,0.047
-0.146,0.263,0.127
-0.377,0.159,0.171
-0.74,0.224,0.104
-0.869,0.396,0.095
-0.955,0.461,0.174
-1.142,0.538,0.108
-1.373,0.664,0.015
-1.255,0.797,-0.07
-1.215,0.895,-0.011
-1.372,0.927,0.09
-1.347,0.981,0.063
-1.314,0.984,-0.008
-1.168,0.806,-0.014
-1.258,0.539,0.024
-1.358,0.398,0.02
-1.249,0.344,-0.021
-1.129,0.282,-0.036
-0.878,0.204,-0.119
-1.173,0.216,0.088
-1.089,0.248,-0.052
-1.063,0.278,-0.062
-1.052,0.265,-0.045
-0.991,0.226,-0.024
-0.965,0.171,-0.05
-1.01,0.164,-0.08
-1.043,0.178,-0.098
-1.01,0.225,-0.086
-1.085,0.225,-0.035
-0.821,0.337,0.019
-1.115,0.121,-0.052
